,Date,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,AZN_Open,AZN_Close,AZN_Difference,AZN_Volume, NVAX_Open , NVAX_Close ,NVAX_Difference,NVAX_Volume,Total Doses Administered,Daily Increase,Number of Flights,Current Hospitalized COVID-19 Patients,Unnamed: 0,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake,toilet paper,stimulus,vaccines near me,vaccine side effects,how to get my taste back,anti-depressant,mental health,can dogs get covid,doritos locos tacos,best hikes near me,tiktok,jeff bezos net worth,what is ivermectin,what is mrna,bill gates population control,ubereats,instacart jobs,gig economy,stimmy,trump,biden,china
501,2021-11-26,319.34,329.63,-10.29,35901200,160.6,159.2,1.4,8523100,337.43,348.0,-10.57,11029000,"35,366.69","34,899.34",467.35,"324,580,000",54.04,54.0,0.04,66561300,57.0,56.58,0.42,5813800,214.67,217.97,-3.3,6157700,465369480.0,1190758.0,157889.0,45772.43,726,25,62,64,28,44,21,58,26,11,5,14,14,5,6,68,27,2,19,38,9,82,2,22,54,5,19.0,55.0,8.0,92.0,81.0,22.0,45.0,22.0,80.0,72.0,12.0,9.0,41.0,28.0,27.0,74.0,41.0,53.0,35.0,12.0,1.0,22.0,37.0,1,1,18,11,26,0,33,15,0,34,13,7,14,11,5,40,12,1,0,2,3,21
502,2021-11-29,370.33,368.51,1.82,33950600,159.5,159.75,-0.25,9188500,369.5,362.52,6.98,6067600,"35,017.71","35,135.94",-118.23,"416,040,000",55.15,52.4,2.75,72660800,55.74,55.53,0.21,6215200,228.76,193.96,34.8,10005300,468470506.0,1639157.0,187450.0,47761.86,729,37,87,48,24,66,19,67,31,15,5,4,67,12,10,51,26,3,40,32,14,47,4,26,61,9,27.0,50.0,19.0,67.0,62.0,23.0,42.0,17.0,74.0,77.0,23.0,30.0,43.0,38.0,19.0,65.0,55.0,71.0,48.0,13.0,1.0,20.0,37.0,1,1,23,12,28,20,75,11,3,4,12,7,8,35,5,58,8,8,0,2,2,22
503,2021-11-30,351.58,352.43,-0.85,25159300,158.51,155.93,2.58,14981700,335.6,351.74,-16.14,4732500,"35,056.99","34,483.72",573.27,"678,800,000",52.31,53.73,-1.42,64598400,55.3,54.83,0.47,6987800,196.18,208.63,-12.45,6052600,470365239.0,1894733.0,188234.0,48498.71,730,34,84,51,23,69,17,74,32,15,27,20,52,10,16,44,21,3,35,31,18,57,4,24,64,10,24.0,68.0,15.0,63.0,43.0,22.0,40.0,17.0,75.0,74.0,24.0,27.0,44.0,39.0,19.0,72.0,58.0,78.0,48.0,13.0,1.0,21.0,36.0,1,2,31,13,29,0,75,14,3,13,12,10,16,31,10,46,17,9,0,2,3,35
504,2021-12-01,330.0,310.61,19.39,21549200,156.88,158.08,-1.2,9835800,335.65,334.48,1.17,3708300,"34,678.94","34,022.04",656.9,"496,000,000",52.47,54.68,-2.21,59810400,55.4,54.88,0.52,4902200,196.5,192.65,3.85,3810800,472476402.0,2111163.0,190620.0,49659.71,731,49,83,82,23,70,19,64,34,16,5,8,82,8,14,51,16,4,23,27,18,76,5,26,63,11,24.0,66.0,19.0,58.0,25.0,23.0,42.0,16.0,73.0,75.0,21.0,28.0,44.0,40.0,20.0,61.0,51.0,76.0,47.0,16.0,1.0,21.0,35.0,1,1,29,13,42,0,73,17,0,9,12,7,15,45,10,47,11,3,1,2,2,24
505,2021-12-02,301.29,301.49,-0.2,15409500,157.26,157.09,0.17,11334700,311.0,333.49,-22.49,4120100,"34,076.25","34,639.79",-563.54,"466,900,000",53.82,53.04,0.78,46361700,55.04,54.79,0.25,5358300,183.0,161.97,21.03,11912300,474602816.0,2126414.0,194370.0,50555.57,732,40,85,49,29,70,18,66,34,16,14,8,47,11,13,80,17,4,41,33,15,59,4,26,65,11,24.0,59.0,23.0,64.0,25.0,25.0,42.0,16.0,72.0,74.0,25.0,31.0,44.0,39.0,22.0,72.0,52.0,72.0,49.0,13.0,1.0,20.0,37.0,1,1,29,16,24,20,69,24,2,18,12,8,11,44,5,50,19,7,0,2,2,22
506,2021-12-03,318.09,306.72,11.37,12688100,157.91,159.38,-1.47,8750200,338.0,344.06,-6.06,3321500,"34,692.78","34,580.08",112.7,"439,550,000",53.71,54.27,-0.56,37544700,54.54,54.23,0.31,5751100,168.39,160.48,7.91,4503600,477000009.0,2397193.0,195817.0,51433.14,733,45,88,60,23,62,19,65,33,12,5,8,51,12,14,56,17,3,36,31,15,50,4,25,71,10,22.0,54.0,34.0,75.0,53.0,25.0,44.0,18.0,72.0,66.0,12.0,12.0,45.0,39.0,24.0,78.0,45.0,63.0,44.0,12.0,1.0,24.0,39.0,1,1,25,21,64,0,64,19,1,14,12,8,14,48,20,57,18,6,1,2,2,23
507,2021-12-06,280.85,265.33,15.52,19845000,160.19,162.94,-2.75,9692000,317.57,279.83,37.74,6780100,"34,633.43","35,227.03",-593.6,"416,720,000",53.78,51.48,2.3,53724000,55.3,55.41,-0.11,5214000,151.59,141.86,9.73,5891700,480974528.0,1798658.0,158922.0,53794.0,736,32,89,39,19,70,18,53,33,14,5,4,63,10,13,53,17,4,36,27,16,54,4,27,64,11,22.0,60.0,10.0,65.0,63.0,25.0,40.0,16.0,71.0,69.0,23.0,36.0,45.0,37.0,17.0,61.0,56.0,69.0,54.0,13.0,1.0,21.0,38.0,1,1,26,12,34,60,70,11,1,5,12,8,19,40,10,55,11,6,1,2,2,23
508,2021-12-07,268.14,282.35,-14.21,10767100,164.0,163.36,0.64,8311300,287.72,302.69,-14.97,3478200,"35,423.99","35,719.43",-295.44,"474,940,000",51.25,51.72,-0.47,41575400,54.15,54.76,-0.61,6701100,153.79,182.85,-29.06,9452100,482851822.0,1877294.0,177255.0,54684.57,737,46,87,63,29,69,21,63,34,15,5,4,60,8,13,63,18,4,30,26,14,47,5,22,72,13,23.0,72.0,17.0,58.0,42.0,25.0,42.0,16.0,72.0,72.0,22.0,26.0,46.0,37.0,17.0,63.0,50.0,69.0,55.0,12.0,1.0,20.0,38.0,1,1,26,12,29,20,74,14,5,0,12,8,15,35,5,56,9,7,0,2,2,42
509,2021-12-08,282.38,283.4,-1.02,7107700,163.47,164.34,-0.87,6216400,308.65,291.94,16.71,3983300,"35,716.85","35,754.75",-37.9,"387,650,000",52.75,51.4,1.35,37429200,54.86,55.13,-0.27,4014800,175.57,181.75,-6.18,4572400,484742799.0,1890977.0,178912.0,55595.86,738,27,88,41,21,73,20,63,33,16,5,4,75,11,13,50,17,3,80,29,15,52,4,27,66,11,23.0,71.0,13.0,58.0,32.0,24.0,42.0,16.0,66.0,71.0,27.0,34.0,47.0,36.0,17.0,61.0,48.0,74.0,50.0,12.0,1.0,20.0,38.0,1,1,28,14,35,0,77,18,3,14,12,8,19,46,5,52,17,7,0,2,2,30
510,2021-12-09,285.19,272.21,12.98,5231800,164.18,165.9,-1.72,8574200,298.06,284.21,13.85,1979800,"35,722.26","35,754.69",-32.43,"353,020,000",51.51,52.08,-0.57,38325700,55.28,54.96,0.32,4824200,180.0,177.38,2.62,3491700,486630131.0,1887332.0,185353.0,56563.0,739,40,86,68,27,68,17,60,33,16,5,0,49,10,14,65,16,4,31,29,14,39,4,28,70,11,20.0,57.0,22.0,66.0,27.0,24.0,42.0,16.0,63.0,67.0,20.0,30.0,52.0,38.0,17.0,72.0,50.0,64.0,48.0,12.0,1.0,20.0,39.0,1,1,23,13,45,41,68,19,2,10,12,6,11,42,0,58,12,3,0,2,2,24
511,2021-12-10,235.4,257.06,-21.65,17442400,165.57,165.49,0.08,6571900,268.72,257.68,11.04,5041600,"35,830.55","35,970.99",-140.44,"361,200,000",51.2,52.78,-1.58,26043000,54.17,54.02,0.15,3911700,170.34,166.56,3.78,3440500,488695809.0,2065678.0,181222.0,57511.71,740,32,75,41,25,61,17,56,32,13,10,9,43,15,13,56,33,3,19,30,10,53,3,29,58,9,22.0,58.0,24.0,79.0,47.0,25.0,43.0,19.0,69.0,66.0,10.0,11.0,52.0,38.0,21.0,76.0,45.0,56.0,45.0,11.0,1.0,24.0,41.0,1,1,24,12,40,21,59,15,2,10,12,9,13,35,16,57,12,3,0,2,2,24
512,2021-12-13,257.4,271.99,-14.59,10588700,164.75,168.45,-3.7,11142300,267.14,278.22,-11.08,4028700,"35,958.93","35,650.95",307.98,"441,110,000",53.44,55.2,-1.76,54923200,54.29,54.58,-0.29,3688100,168.74,169.06,-0.32,3203500,492139928.0,1588822.0,184119.0,60058.86,743,41,81,45,24,65,20,60,33,17,0,4,76,25,14,50,53,4,56,31,15,48,3,27,62,10,28.0,57.0,20.0,57.0,29.0,22.0,40.0,15.0,64.0,69.0,20.0,30.0,50.0,36.0,17.0,63.0,48.0,64.0,50.0,16.0,1.0,21.0,39.0,1,2,15,10,5,21,67,17,3,0,12,7,11,45,0,54,12,3,0,2,2,21
513,2021-12-14,264.3,277.16,-12.86,6444900,168.33,170.29,-1.96,10482400,272.0,276.77,-4.77,2172500,"35,605.73","35,544.18",61.55,"440,900,000",54.77,55.54,-0.77,48685700,54.53,54.5,0.03,3585700,167.62,168.43,-0.81,2668200,493824845.0,1684917.0,179521.0,60671.43,744,43,84,24,22,63,23,57,35,18,5,0,46,30,23,93,37,4,18,27,16,42,4,27,67,11,28.0,69.0,17.0,58.0,53.0,24.0,39.0,15.0,67.0,74.0,20.0,22.0,47.0,36.0,17.0,53.0,51.0,71.0,47.0,14.0,2.0,22.0,38.0,1,2,17,11,5,42,67,20,3,10,12,9,24,39,5,48,11,4,1,2,2,23
514,2021-12-15,271.8,283.28,-11.48,9269500,169.85,171.14,-1.29,8552200,271.78,287.05,-15.27,2795300,"35,549.35","35,927.43",-378.08,"424,720,000",56.11,58.8,-2.69,75202900,54.94,55.72,-0.78,4834700,168.02,179.49,-11.47,3261300,495508445.0,1683600.0,177308.0,61172.0,745,42,85,44,25,62,23,59,35,19,5,0,29,24,22,54,25,4,49,28,18,39,3,23,62,10,37.0,68.0,10.0,55.0,30.0,37.0,41.0,16.0,62.0,71.0,19.0,26.0,50.0,33.0,15.0,70.0,51.0,65.0,55.0,15.0,1.0,22.0,40.0,1,2,20,11,50,21,63,22,1,5,12,11,17,38,5,63,12,6,2,2,2,33
515,2021-12-16,284.2,282.02,2.18,5974300,171.26,173.01,-1.75,8998600,288.27,283.68,4.59,2091900,"36,036.28","35,897.64",138.64,"473,620,000",58.36,61.25,-2.89,75183600,56.12,57.09,-0.97,6855900,178.97,194.92,-15.95,5619900,497164406.0,1655961.0,185062.0,61553.14,746,46,83,49,27,65,21,57,39,19,0,0,40,17,13,56,22,5,38,30,13,63,3,24,68,11,33.0,61.0,18.0,57.0,30.0,29.0,39.0,17.0,59.0,71.0,14.0,16.0,52.0,32.0,16.0,65.0,46.0,58.0,45.0,15.0,1.0,22.0,40.0,1,2,22,14,26,43,59,22,5,15,16,8,17,35,16,55,9,7,1,2,2,22
516,2021-12-17,275.57,294.8,-19.23,10609300,169.64,168.23,1.41,16726200,279.6,287.28,-7.68,2496200,"35,800.11","35,365.44",434.67,"750,480,000",59.93,59.48,0.45,104192100,56.57,56.02,0.55,6013300,206.37,217.32,-10.95,11096700,499060357.0,1895951.0,192674.0,61844.0,747,41,73,29,23,51,22,54,35,17,0,9,41,11,11,48,22,5,45,30,16,46,2,24,68,9,37.0,44.0,19.0,66.0,27.0,28.0,45.0,23.0,58.0,67.0,9.0,11.0,47.0,31.0,20.0,84.0,45.0,48.0,45.0,15.0,1.0,40.0,41.0,1,1,19,14,31,0,51,21,2,19,43,9,10,27,0,50,11,4,1,2,2,24
517,2021-12-20,321.3,276.38,44.92,16985300,167.81,167.75,0.06,7954500,299.41,275.23,24.18,2669500,"35,222.12","34,932.16",289.96,"386,590,000",60.6,61.02,-0.42,55712200,56.56,56.56,0.0,4098700,230.0,201.95,28.05,11304700,502600525.0,1805638.0,183377.0,62215.71,750,33,72,22,27,53,22,60,42,23,5,9,24,13,8,57,19,7,7,29,14,50,4,24,63,8,59.0,70.0,19.0,60.0,32.0,25.0,42.0,21.0,55.0,67.0,11.0,14.0,45.0,35.0,18.0,64.0,45.0,57.0,44.0,17.0,1.0,28.0,40.0,1,2,37,11,32,22,50,38,4,5,12,11,13,22,0,59,13,3,0,2,2,22
518,2021-12-21,275.5,268.14,7.36,12537400,168.06,167.21,0.85,7954200,275.4,271.46,3.94,2768800,"35,069.50","35,492.70",-423.2,"346,080,000",60.01,58.95,1.06,63877900,56.67,56.94,-0.27,7505200,193.01,191.07,1.94,8425600,504531709.0,1931184.0,183361.0,62332.86,751,26,74,42,29,48,29,57,47,27,5,9,30,14,7,23,17,8,19,27,18,53,2,24,66,9,62.0,95.0,13.0,67.0,29.0,30.0,42.0,21.0,51.0,68.0,12.0,13.0,48.0,27.0,18.0,61.0,43.0,65.0,46.0,20.0,1.0,28.0,39.0,1,1,27,14,31,22,47,44,3,15,13,8,14,17,5,49,9,5,0,2,5,21
519,2021-12-22,264.06,251.36,12.7,13957300,167.06,167.93,-0.87,4178200,273.45,259.7,13.75,3092400,"35,491.71","35,753.89",-262.18,"281,930,000",59.25,59.55,-0.3,62594900,56.98,58.08,-1.1,4095300,191.28,183.3,7.98,5081600,506357533.0,1825824.0,187959.0,62492.86,752,35,70,63,23,47,29,67,50,27,10,9,30,14,8,24,17,10,26,26,16,47,3,25,69,8,60.0,57.0,20.0,59.0,21.0,26.0,42.0,25.0,48.0,70.0,11.0,10.0,45.0,27.0,20.0,58.0,45.0,54.0,44.0,19.0,1.0,28.0,40.0,1,1,29,13,36,22,43,44,5,0,15,8,29,16,22,48,7,2,0,2,3,22
520,2021-12-23,250.41,249.99,0.42,9839200,167.88,168.25,-0.37,3501500,258.33,255.29,3.04,2604500,"35,782.42","35,950.56",-168.14,"247,420,000",59.82,58.71,1.11,39203200,57.5,57.64,-0.14,3473600,184.78,177.25,7.53,6085000,507789360.0,1431827.0,179535.0,62849.86,753,49,72,37,27,43,30,59,50,26,11,18,21,8,7,24,16,10,33,31,17,44,2,20,66,6,61.0,53.0,15.0,61.0,24.0,25.0,42.0,33.0,45.0,67.0,6.0,6.0,43.0,23.0,13.0,68.0,43.0,44.0,38.0,19.0,1.0,25.0,39.0,1,1,24,14,65,22,38,65,4,15,14,9,23,14,5,50,7,2,0,2,2,24
521,2021-12-27,243.0,246.88,-3.88,8252300,169.14,169.67,-0.53,3704800,253.24,254.84,-1.6,1514800,"35,954.48","36,302.38",-347.9,"244,350,000",58.85,59.2,-0.35,27362600,57.62,58.06,-0.44,2170800,168.56,157.8,10.76,8934200,510138374.0,1496644.0,153431.0,66303.57,757,31,72,52,23,47,35,55,58,33,25,13,17,14,8,40,28,19,25,32,16,69,5,22,61,6,100.0,76.0,25.0,67.0,25.0,37.0,45.0,19.0,61.0,62.0,9.0,7.0,50.0,35.0,23.0,73.0,45.0,58.0,50.0,21.0,2.0,29.0,48.0,1,1,31,10,31,22,44,60,7,19,14,10,22,6,11,60,14,3,0,2,2,22
522,2021-12-28,245.37,241.44,3.93,9288000,169.79,170.35,-0.56,3187000,250.35,241.4,8.95,2551600,"36,302.99","36,398.21",-95.22,"239,090,000",59.05,58.01,1.04,36901700,58.06,58.32,-0.26,2188700,153.16,155.84,-2.68,12398100,511792488.0,1654114.0,152950.0,68501.43,758,35,72,49,22,50,40,62,64,41,5,13,27,10,8,34,27,26,13,30,17,52,3,25,64,6,89.0,78.0,25.0,60.0,25.0,31.0,45.0,16.0,58.0,66.0,10.0,6.0,47.0,34.0,23.0,69.0,49.0,63.0,52.0,23.0,2.0,27.0,48.0,1,2,34,13,73,22,47,85,5,19,15,11,29,9,0,55,9,5,0,2,2,22
523,2021-12-29,239.33,247.88,-8.55,9144600,170.0,171.55,-1.55,3662000,235.12,240.61,-5.49,2713700,"36,421.14","36,488.63",-67.49,"213,480,000",57.31,57.58,-0.27,26170200,58.46,58.65,-0.19,2716500,153.28,153.25,0.03,7511800,513428887.0,1636399.0,151841.0,71408.29,759,29,77,58,23,48,33,56,61,36,20,0,39,11,8,55,23,19,43,32,17,62,4,23,73,6,81.0,70.0,17.0,67.0,23.0,26.0,44.0,19.0,58.0,62.0,10.0,6.0,49.0,26.0,26.0,68.0,49.0,57.0,48.0,22.0,2.0,28.0,46.0,1,2,26,14,65,0,46,87,3,23,14,13,18,11,0,58,17,6,0,2,2,22
524,2021-12-30,243.83,251.6,-7.77,6581800,172.12,172.31,-0.19,4231800,239.02,256.81,-17.79,2353500,"36,522.48","36,398.08",124.4,"205,620,000",57.75,58.4,-0.65,24559000,58.53,58.47,0.06,2183700,152.78,154.83,-2.05,5093300,514923002.0,1494115.0,151570.0,74766.86,760,44,72,48,30,45,33,60,60,33,10,9,26,12,10,41,22,19,19,33,17,67,2,24,76,6,71.0,64.0,13.0,68.0,20.0,24.0,45.0,20.0,54.0,56.0,8.0,5.0,47.0,29.0,24.0,50.0,45.0,50.0,50.0,19.0,1.0,30.0,42.0,1,1,20,13,51,21,43,90,1,10,15,12,24,16,0,51,6,4,0,2,2,22
525,2021-12-31,249.88,253.98,-4.1,6822000,172.53,171.07,1.46,4409500,253.56,257.8,-4.24,1159100,"36,385.85","36,338.30",47.55,"213,200,000",58.53,59.05,-0.52,28579600,58.38,58.25,0.13,1337100,151.47,143.07,8.4,9096300,515517980.0,594978.0,139359.0,78665.29,761,30,65,34,32,41,36,50,56,27,15,17,23,9,6,46,19,15,0,33,10,61,1,20,69,5,57.0,64.0,21.0,74.0,22.0,25.0,53.0,21.0,58.0,55.0,7.0,4.0,44.0,28.0,27.0,64.0,41.0,44.0,45.0,17.0,2.0,28.0,43.0,1,1,20,12,51,0,32,82,5,19,15,9,23,13,5,56,10,4,0,2,2,24
526,2022-01-03,247.12,235.05,12.07,11860900,170.21,171.54,-1.33,6012200,253.87,231.85,22.02,3776400,"36,321.59","36,585.06",-263.47,"347,930,000",58.5,56.65,1.85,57219200,58.27,58.31,-0.04,3321000,144.03,142.9,1.13,6617700,517314075.0,1210295.0,161499.0,92304.0,764,32,80,44,27,51,36,57,54,30,10,4,36,13,9,43,26,18,55,28,18,55,3,24,64,9,86.0,72.0,20.0,58.0,23.0,23.0,45.0,16.0,56.0,65.0,14.0,14.0,45.0,36.0,18.0,60.0,47.0,61.0,58.0,22.0,2.0,27.0,43.0,1,2,29,8,50,0,60,70,3,5,13,10,25,19,10,48,22,4,1,2,1,22
527,2022-01-04,232.2,233.06,-0.86,10455000,171.06,171.08,-0.02,6748400,231.81,224.09,7.72,3403800,"36,636.00","36,799.65",-163.65,"435,080,000",56.22,54.53,1.69,66993100,57.16,57.27,-0.11,4646600,140.0,138.45,1.55,4698700,518694194.0,1380119.0,168913.0,97256.29,765,43,84,41,21,59,34,64,60,33,5,9,43,10,10,43,25,16,50,28,25,53,4,26,67,11,83.0,78.0,24.0,55.0,27.0,23.0,42.0,16.0,58.0,68.0,20.0,22.0,47.0,40.0,17.0,49.0,47.0,71.0,59.0,22.0,2.0,27.0,43.0,1,2,30,12,40,21,60,85,5,5,13,11,27,27,5,48,15,3,0,2,2,22
528,2022-01-05,232.1,215.23,16.87,9042200,172.0,172.22,-0.22,7016100,230.47,211.43,19.04,3098300,"36,722.60","36,407.11",315.49,"462,040,000",55.84,55.63,0.21,52956400,57.24,56.88,0.36,4804400,137.55,122.41,15.14,8072900,520103026.0,1408832.0,164358.0,102234.43,766,25,82,33,21,56,30,62,57,35,5,17,45,12,11,49,22,16,60,29,22,59,5,28,74,12,71.0,62.0,14.0,55.0,34.0,24.0,42.0,17.0,59.0,68.0,16.0,20.0,47.0,40.0,17.0,72.0,49.0,71.0,56.0,22.0,2.0,24.0,41.0,1,2,31,13,29,0,60,100,2,9,13,10,20,22,10,40,20,6,1,2,2,22
529,2022-01-06,216.04,216.06,-0.02,8173000,172.15,171.63,0.52,7301600,214.48,214.74,-0.26,2753800,"36,409.05","36,236.47",172.58,"385,890,000",55.16,54.84,0.32,37000400,56.81,56.67,0.14,6196400,123.77,121.5,2.27,6282000,521523842.0,1420816.0,168443.0,107367.57,767,40,85,81,26,58,31,55,55,29,10,8,45,11,7,45,21,15,25,31,25,60,3,25,75,12,59.0,62.0,13.0,58.0,26.0,25.0,45.0,16.0,59.0,63.0,14.0,17.0,46.0,37.0,17.0,59.0,47.0,68.0,54.0,21.0,2.0,29.0,44.0,1,2,28,14,85,62,57,98,1,5,13,9,22,23,5,60,20,6,0,3,3,22
530,2022-01-07,216.41,213.86,2.55,5275700,171.46,173.95,-2.49,6984900,213.7,211.84,1.86,1200600,"36,249.59","36,231.66",17.93,"356,110,000",55.36,55.72,-0.36,27686700,56.65,57.48,-0.83,4594800,121.51,126.7,-5.19,6426800,523117061.0,1593219.0,167800.0,112625.43,768,31,76,28,24,55,29,62,53,26,5,9,43,17,11,40,20,13,56,33,19,48,4,23,65,11,56.0,57.0,33.0,71.0,27.0,25.0,48.0,20.0,63.0,63.0,10.0,6.0,46.0,37.0,21.0,81.0,45.0,61.0,53.0,22.0,2.0,31.0,44.0,1,1,29,13,76,0,58,81,8,5,14,11,33,28,0,54,17,5,0,3,2,22
531,2022-01-10,211.37,233.7,-22.33,17191500,173.69,173.09,0.6,7698400,204.45,230.0,-25.55,3737700,"36,175.21","36,068.87",106.34,"430,680,000",55.71,56.24,-0.53,34044700,56.76,57.88,-1.12,5669300,126.2,134.99,-8.79,6191600,525847249.0,1223275.0,163573.0,127159.14,771,29,79,52,26,56,26,59,49,21,19,8,34,12,8,40,20,13,41,28,17,45,4,23,61,11,62.0,77.0,11.0,61.0,25.0,26.0,46.0,15.0,64.0,67.0,20.0,25.0,45.0,45.0,17.0,57.0,61.0,74.0,54.0,21.0,1.0,27.0,42.0,1,2,16,10,57,20,58,67,5,18,12,7,16,15,15,50,20,4,1,2,1,24
532,2022-01-11,226.0,221.39,4.61,7331200,172.99,171.25,1.74,8341100,222.93,215.8,7.13,2614100,"36,058.85","36,252.02",-193.17,"356,850,000",56.75,56.69,0.06,33576600,57.14,58.1,-0.96,4439100,134.46,130.68,3.78,4064400,527118862.0,1271613.0,170750.0,131504.29,772,29,80,30,21,59,27,70,53,24,5,17,45,13,16,52,22,12,31,28,19,55,4,24,68,13,57.0,76.0,18.0,57.0,25.0,25.0,44.0,16.0,63.0,72.0,18.0,17.0,44.0,38.0,17.0,68.0,53.0,78.0,56.0,23.0,2.0,26.0,42.0,1,1,25,12,40,21,64,76,2,10,13,7,17,26,10,55,31,7,0,2,2,25
533,2022-01-12,220.48,222.89,-2.41,5846600,169.61,169.79,-0.18,8116200,216.78,220.87,-4.09,1806600,"36,336.16","36,290.32",45.84,"310,180,000",56.34,56.65,-0.31,27608500,58.09,58.4,-0.31,3534500,131.15,130.17,0.98,3458600,528388770.0,1269908.0,181070.0,135394.57,773,39,84,44,27,58,27,72,53,21,14,8,42,15,13,62,20,11,49,30,24,47,5,26,70,13,54.0,61.0,11.0,57.0,33.0,26.0,46.0,16.0,62.0,68.0,17.0,23.0,44.0,40.0,18.0,52.0,54.0,73.0,59.0,24.0,2.0,24.0,41.0,1,2,21,12,40,20,67,77,0,14,13,7,23,22,10,51,21,5,0,2,2,23
534,2022-01-13,219.56,210.17,9.39,7405700,169.0,168.76,0.24,6159400,217.09,202.99,14.1,2252700,"36,312.49","36,113.62",198.87,"343,640,000",56.53,55.54,0.99,28117900,58.68,58.1,0.58,3464400,126.7,112.38,14.32,7592700,529635998.0,1247228.0,185403.0,138678.14,774,34,83,42,25,61,27,64,49,20,0,4,47,23,15,57,17,11,25,29,21,60,4,28,66,13,49.0,64.0,19.0,67.0,29.0,24.0,44.0,14.0,59.0,66.0,17.0,33.0,45.0,38.0,16.0,58.0,51.0,64.0,55.0,21.0,2.0,27.0,41.0,1,2,18,12,41,43,66,68,3,5,13,7,23,32,16,58,16,7,2,3,3,24
535,2022-01-14,204.01,204.73,-0.72,10114400,168.63,167.84,0.79,5847700,195.56,196.0,-0.44,2861700,"35,996.43","35,911.81",84.62,"389,200,000",54.98,54.95,0.03,27060000,58.2,58.85,-0.65,5011100,101.19,110.82,-9.63,9831700,531059158.0,1423160.0,180672.0,141419.86,775,38,80,52,23,57,27,60,49,16,5,4,26,9,14,46,19,10,31,28,19,40,4,26,70,11,48.0,58.0,31.0,76.0,25.0,24.0,46.0,22.0,63.0,58.0,9.0,7.0,45.0,37.0,20.0,60.0,45.0,54.0,50.0,19.0,1.0,25.0,44.0,1,1,16,10,30,0,58,77,0,15,13,7,18,26,26,49,10,5,0,2,3,23
536,2022-01-18,196.91,186.61,10.3,11030800,167.1,167.1,0.0,7815600,183.27,169.23,14.04,4740300,"35,661.76","35,368.47",293.29,"427,260,000",54.5,54.11,0.39,35598000,59.34,59.84,-0.5,5901500,107.3,98.44,8.86,6536100,533972770.0,963429.0,166452.0,147406.29,779,39,79,50,21,57,25,69,47,18,10,4,42,9,7,56,21,9,18,28,20,52,4,24,71,13,45.0,63.0,11.0,56.0,27.0,23.0,44.0,14.0,63.0,67.0,21.0,28.0,45.0,41.0,17.0,82.0,52.0,76.0,51.0,22.0,2.0,22.0,41.0,1,1,16,8,59,20,64,54,3,0,13,7,33,19,5,51,19,5,1,2,2,22
537,2022-01-19,188.84,174.07,14.77,10597600,167.2,166.58,0.62,5926500,171.64,161.66,9.98,3528300,"35,412.30","35,028.65",383.65,"393,080,000",53.65,53.54,0.11,27300400,59.6,59.48,0.12,3563900,100.15,92.33,7.82,6059600,534914593.0,941823.0,169845.0,148081.43,780,41,85,63,24,63,23,63,45,15,10,8,41,18,8,46,21,8,24,29,20,45,4,24,68,13,42.0,57.0,20.0,67.0,23.0,25.0,45.0,16.0,65.0,66.0,20.0,39.0,45.0,35.0,16.0,49.0,51.0,70.0,59.0,18.0,1.0,22.0,40.0,1,1,19,11,34,41,66,62,2,23,13,4,33,31,10,53,22,6,0,2,3,22
538,2022-01-20,174.99,167.52,7.47,11489600,167.29,165.25,2.04,6011300,166.41,156.53,9.88,3282700,"35,102.66","34,715.39",387.27,"369,070,000",53.96,54.05,-0.09,35105300,60.2,60.17,0.03,6172000,94.72,90.36,4.36,7529400,535810610.0,896017.0,169055.0,148315.57,781,39,82,42,22,67,21,60,41,17,5,4,43,26,8,41,44,7,23,28,21,56,6,25,72,13,39.0,66.0,20.0,60.0,24.0,24.0,48.0,16.0,63.0,65.0,19.0,26.0,45.0,41.0,18.0,54.0,54.0,69.0,53.0,17.0,1.0,22.0,42.0,1,1,17,11,29,39,70,37,3,14,13,5,21,26,15,52,19,3,0,3,4,22
539,2022-01-21,166.23,160.07,6.16,11801300,166.19,164.87,1.32,10550300,153.85,147.5,6.35,4395500,"34,701.69","34,265.37",436.32,"523,880,000",54.42,52.79,1.63,41059000,59.84,59.1,0.74,5894000,87.36,84.65,2.71,5762000,536844254.0,1033644.0,178918.0,148047.29,782,27,75,39,22,59,18,65,37,13,0,4,37,21,8,47,51,7,25,28,15,52,3,27,69,11,34.0,59.0,36.0,67.0,20.0,25.0,49.0,19.0,65.0,60.0,11.0,11.0,45.0,28.0,21.0,56.0,49.0,59.0,44.0,18.0,1.0,30.0,46.0,1,1,24,10,31,22,59,44,5,15,13,9,22,32,11,56,16,2,1,2,3,23
